USER_ID,TIMESTAMP,STEP_COMPLETED,CHANNEL
01933cfe-e892-4dc7-8bb5-4d6b60df3d35,2025-03-06 13:05:34,contact_info,Paid
01b724d0-e48c-4fa4-a454-7665072c9b09,2025-03-04 7:47:10,email_submit,Paid
01b724d0-e48c-4fa4-a454-7665072c9b09,2025-03-04 7:47:21,contact_info,Paid
01b724d0-e48c-4fa4-a454-7665072c9b09,2025-03-04 7:47:30,company_size,Paid
01b724d0-e48c-4fa4-a454-7665072c9b09,2025-03-04 7:47:45,industry,Paid
01b724d0-e48c-4fa4-a454-7665072c9b09,2025-03-04 7:47:59,company_info,Paid
01b724d0-e48c-4fa4-a454-7665072c9b09,2025-03-04 7:48:09,set_password,Paid
01b724d0-e48c-4fa4-a454-7665072c9b09,2025-03-04 7:50:06,trial_started,Paid
01bad706-29f7-45ad-ac17-b7125f60b776,2025-03-08 20:08:10,email_submit,Organic
01bad706-29f7-45ad-ac17-b7125f60b776,2025-03-08 20:08:15,contact_info,Organic
01bad706-29f7-45ad-ac17-b7125f60b776,2025-03-08 20:08:19,company_size,Organic
01bad706-29f7-45ad-ac17-b7125f60b776,2025-03-08 20:08:23,industry,Organic
01bad706-29f7-45ad-ac17-b7125f60b776,2025-03-08 20:08:44,company_info,Organic
01bad706-29f7-45ad-ac17-b7125f60b776,2025-03-08 20:09:01,set_password,Organic
01bad706-29f7-45ad-ac17-b7125f60b776,2025-03-08 20:10:57,trial_started,Organic
01ced9f0-3902-460a-9360-a452c2d3ca8f,2025-03-02 19:17:47,email_submit,Paid
01ced9f0-3902-460a-9360-a452c2d3ca8f,2025-03-02 19:18:06,contact_info,Paid
01ced9f0-3902-460a-9360-a452c2d3ca8f,2025-03-02 19:18:11,company_size,Paid
01ced9f0-3902-460a-9360-a452c2d3ca8f,2025-03-02 19:18:19,industry,Paid
01ced9f0-3902-460a-9360-a452c2d3ca8f,2025-03-02 19:18:32,company_info,Paid
01ced9f0-3902-460a-9360-a452c2d3ca8f,2025-03-02 19:19:04,set_password,Paid
01ced9f0-3902-460a-9360-a452c2d3ca8f,2025-03-02 19:21:00,trial_started,Paid
0230b87c-20b7-4228-ad79-b35893f2f378,2025-03-06 14:16:39,email_submit,Product
0230b87c-20b7-4228-ad79-b35893f2f378,2025-03-06 14:16:45,contact_info,Product
0230b87c-20b7-4228-ad79-b35893f2f378,2025-03-06 14:16:51,company_size,Product
0230b87c-20b7-4228-ad79-b35893f2f378,2025-03-06 14:16:56,industry,Product
0230b87c-20b7-4228-ad79-b35893f2f378,2025-03-06 14:17:55,company_info,Product
02368457-6c0b-41bf-bf65-6b2dbfd1c221,2025-03-04 16:47:46,email_submit,Product
02368457-6c0b-41bf-bf65-6b2dbfd1c221,2025-03-04 16:48:08,contact_info,Product
02368457-6c0b-41bf-bf65-6b2dbfd1c221,2025-03-04 16:48:14,company_size,Product
02368457-6c0b-41bf-bf65-6b2dbfd1c221,2025-03-04 16:48:22,industry,Product
02368457-6c0b-41bf-bf65-6b2dbfd1c221,2025-03-04 16:48:29,company_info,Product
02368457-6c0b-41bf-bf65-6b2dbfd1c221,2025-03-04 16:48:42,set_password,Product
0245f750-a516-4bea-abae-77de92a78556,2025-03-10 17:04:52,email_submit,Paid
0245f750-a516-4bea-abae-77de92a78556,2025-03-10 17:05:18,contact_info,Paid
0245f750-a516-4bea-abae-77de92a78556,2025-03-10 17:05:22,company_size,Paid
0245f750-a516-4bea-abae-77de92a78556,2025-03-10 17:05:27,industry,Paid
0245f750-a516-4bea-abae-77de92a78556,2025-03-10 17:05:52,company_info,Paid
0245f750-a516-4bea-abae-77de92a78556,2025-03-10 17:06:08,set_password,Paid
0245f750-a516-4bea-abae-77de92a78556,2025-03-10 17:08:06,trial_started,Paid
02543222-0d9c-4fd5-bc59-fbb2bc7be116,2025-03-09 14:14:24,email_submit,Paid
025c5b8c-34a6-4e12-8fbf-bce1c572eac0,2025-03-03 17:11:38,trial_started,Organic
02831456-ca48-4c4a-9e1a-5a51f08a761c,2025-03-06 13:49:31,email_submit,Product
0292a488-e449-4f92-a06e-ae851f1531c0,2025-03-03 0:24:51,email_submit,Paid
02982953-47fe-46ac-8a78-8c1722c85cb3,2025-03-02 14:48:41,email_submit,Paid
02982953-47fe-46ac-8a78-8c1722c85cb3,2025-03-02 14:49:07,contact_info,Paid
02982953-47fe-46ac-8a78-8c1722c85cb3,2025-03-02 14:49:19,company_size,Paid
02982953-47fe-46ac-8a78-8c1722c85cb3,2025-03-02 14:49:36,industry,Paid
02982953-47fe-46ac-8a78-8c1722c85cb3,2025-03-02 14:50:00,company_info,Paid
02982953-47fe-46ac-8a78-8c1722c85cb3,2025-03-02 14:55:04,company_info,Paid
02982953-47fe-46ac-8a78-8c1722c85cb3,2025-03-02 14:55:22,industry,Paid
02982953-47fe-46ac-8a78-8c1722c85cb3,2025-03-02 14:55:33,company_info,Paid
02c97060-cf8e-451f-9867-4fdd7bbcca27,2025-03-02 15:20:50,email_submit,Organic
02c97060-cf8e-451f-9867-4fdd7bbcca27,2025-03-02 15:21:06,contact_info,Organic
02c97060-cf8e-451f-9867-4fdd7bbcca27,2025-03-02 15:21:16,company_size,Organic
02c97060-cf8e-451f-9867-4fdd7bbcca27,2025-03-02 15:21:43,industry,Organic
02c97060-cf8e-451f-9867-4fdd7bbcca27,2025-03-02 15:22:53,company_info,Organic
02c97060-cf8e-451f-9867-4fdd7bbcca27,2025-03-02 15:23:15,set_password,Organic
02c97060-cf8e-451f-9867-4fdd7bbcca27,2025-03-02 15:25:11,trial_started,Organic
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:54:29,email_submit,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:56:05,contact_info,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:56:15,company_size,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:56:22,industry,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:56:49,company_info,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:56:59,company_info,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:57:13,company_info,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:57:21,company_info,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:57:50,company_info,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:57:53,company_info,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:58:17,company_info,Product
02d45d18-3426-4f20-9a8c-d37d6f1f7fdb,2025-03-05 11:58:21,company_info,Product
02e14e74-a292-48ff-9a6c-45ccfa1e7698,2025-03-06 17:21:08,email_submit,Paid
02e14e74-a292-48ff-9a6c-45ccfa1e7698,2025-03-06 17:21:16,contact_info,Paid
02e14e74-a292-48ff-9a6c-45ccfa1e7698,2025-03-06 17:21:23,company_size,Paid
02e14e74-a292-48ff-9a6c-45ccfa1e7698,2025-03-06 17:21:29,industry,Paid
02e14e74-a292-48ff-9a6c-45ccfa1e7698,2025-03-06 17:22:03,company_info,Paid
02e14e74-a292-48ff-9a6c-45ccfa1e7698,2025-03-06 17:22:16,set_password,Paid
02e14e74-a292-48ff-9a6c-45ccfa1e7698,2025-03-06 17:24:10,trial_started,Paid
02f14a7d-1eb2-47e3-b716-f467afb9119d,2025-03-10 17:05:22,email_submit,Product
02f14a7d-1eb2-47e3-b716-f467afb9119d,2025-03-10 17:05:31,contact_info,Product
02f14a7d-1eb2-47e3-b716-f467afb9119d,2025-03-10 17:05:34,company_size,Product
02f14a7d-1eb2-47e3-b716-f467afb9119d,2025-03-10 17:05:37,industry,Product
030564cd-4dde-4ee4-843a-9f6f4ea4b378,2025-03-02 5:32:24,email_submit,Paid
036fe3c8-a1f9-47ca-be0a-3600b5545b7b,2025-03-02 5:37:31,trial_started,Paid
036fe3c8-a1f9-47ca-be0a-3600b5545b7b,2025-03-10 8:28:20,email_submit,Paid
036fe3c8-a1f9-47ca-be0a-3600b5545b7b,2025-03-10 8:28:46,contact_info,Paid
0375ad18-5f96-4378-9ac5-e8ce6be22517,2025-03-04 9:38:32,email_submit,Product
037ab6aa-5d10-470d-9263-ccc70d883592,2025-03-07 10:29:43,email_submit,Product
038ab601-4724-4161-97a0-9d1186aa0bf3,2025-03-03 7:10:55,email_submit,Paid
038ab601-4724-4161-97a0-9d1186aa0bf3,2025-03-03 7:11:33,contact_info,Paid
038ab601-4724-4161-97a0-9d1186aa0bf3,2025-03-03 7:11:48,company_size,Paid
038ab601-4724-4161-97a0-9d1186aa0bf3,2025-03-03 7:12:54,industry,Paid
038ab601-4724-4161-97a0-9d1186aa0bf3,2025-03-03 7:13:43,company_info,Paid
038ab601-4724-4161-97a0-9d1186aa0bf3,2025-03-03 7:14:42,set_password,Paid
038ab601-4724-4161-97a0-9d1186aa0bf3,2025-03-03 7:16:35,trial_started,Paid
038be27d-6965-45d9-bcc5-fc1cc7fddebf,2025-03-09 13:27:46,email_submit,Paid
038be27d-6965-45d9-bcc5-fc1cc7fddebf,2025-03-09 13:28:35,email_submit,Paid
038be27d-6965-45d9-bcc5-fc1cc7fddebf,2025-03-09 13:31:43,contact_info,Paid
038be27d-6965-45d9-bcc5-fc1cc7fddebf,2025-03-09 13:34:50,contact_info,Paid
038be27d-6965-45d9-bcc5-fc1cc7fddebf,2025-03-09 13:35:08,company_size,Paid
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:35:49,email_submit,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:35:49,email_submit,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:36:01,contact_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:36:01,contact_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:36:05,company_size,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:36:05,company_size,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:36:13,industry,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:36:13,industry,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:36:36,company_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:36:36,company_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:37:02,set_password,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:37:02,set_password,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:40:39,email_submit,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:40:39,email_submit,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:40:52,contact_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:40:52,contact_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:41:02,company_size,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:41:02,company_size,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:41:06,industry,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:41:06,industry,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:41:17,company_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:41:17,company_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:54:43,email_submit,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:54:43,email_submit,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:55:00,contact_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:55:00,contact_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:55:03,company_size,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:55:03,company_size,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:56:51,industry,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:56:51,industry,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:57:08,company_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:57:08,company_info,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:57:22,set_password,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:57:22,set_password,Organic
03cb1be5-d29b-4cf8-874e-2683955ba7f1,2025-03-09 11:59:18,trial_started,Organic
03dea4d4-9652-4b82-b971-f7c101f2372e,2025-03-10 15:23:49,email_submit,Product
03dea4d4-9652-4b82-b971-f7c101f2372e,2025-03-10 15:23:57,contact_info,Product
03dea4d4-9652-4b82-b971-f7c101f2372e,2025-03-10 15:24:01,company_size,Product
03dea4d4-9652-4b82-b971-f7c101f2372e,2025-03-10 15:24:05,industry,Product
03dea4d4-9652-4b82-b971-f7c101f2372e,2025-03-10 15:24:12,company_info,Product
03dea4d4-9652-4b82-b971-f7c101f2372e,2025-03-10 15:24:27,set_password,Product
040253c2-e020-444e-b517-56f52dbf0892,2025-03-09 17:34:14,email_submit,Organic
040253c2-e020-444e-b517-56f52dbf0892,2025-03-09 17:34:26,contact_info,Organic
040253c2-e020-444e-b517-56f52dbf0892,2025-03-09 17:34:29,company_size,Organic
040253c2-e020-444e-b517-56f52dbf0892,2025-03-09 17:34:49,industry,Organic
040253c2-e020-444e-b517-56f52dbf0892,2025-03-09 17:35:05,company_info,Organic
040253c2-e020-444e-b517-56f52dbf0892,2025-03-09 17:35:13,set_password,Organic
040253c2-e020-444e-b517-56f52dbf0892,2025-03-09 17:37:11,trial_started,Organic
04082b94-316b-41e0-945e-1de750b75478,2025-03-03 12:19:00,email_submit,Paid
04082b94-316b-41e0-945e-1de750b75478,2025-03-03 12:19:18,contact_info,Paid
04082b94-316b-41e0-945e-1de750b75478,2025-03-03 12:19:22,company_size,Paid
04082b94-316b-41e0-945e-1de750b75478,2025-03-03 12:19:33,industry,Paid
04082b94-316b-41e0-945e-1de750b75478,2025-03-03 12:19:52,company_info,Paid
0413be6c-d841-4c10-89e3-e96084ec6cfd,2025-03-01 8:24:59,email_submit,Organic
0413be6c-d841-4c10-89e3-e96084ec6cfd,2025-03-01 8:25:16,contact_info,Organic
0413be6c-d841-4c10-89e3-e96084ec6cfd,2025-03-01 8:25:21,company_size,Organic
0413be6c-d841-4c10-89e3-e96084ec6cfd,2025-03-01 8:25:32,industry,Organic
0413be6c-d841-4c10-89e3-e96084ec6cfd,2025-03-01 8:26:43,company_info,Organic
0413be6c-d841-4c10-89e3-e96084ec6cfd,2025-03-01 8:27:09,set_password,Organic
0413be6c-d841-4c10-89e3-e96084ec6cfd,2025-03-01 8:29:02,trial_started,Organic
0414f94e-aa2b-490c-a945-2f24d1cbe94a,2025-03-06 9:19:15,email_submit,Product
0414f94e-aa2b-490c-a945-2f24d1cbe94a,2025-03-06 9:19:20,contact_info,Product
0414f94e-aa2b-490c-a945-2f24d1cbe94a,2025-03-06 9:19:28,company_size,Product
0414f94e-aa2b-490c-a945-2f24d1cbe94a,2025-03-06 9:19:35,industry,Product
0414f94e-aa2b-490c-a945-2f24d1cbe94a,2025-03-06 9:19:52,company_info,Product
04242817-71d3-4408-b4c9-a7dcb27aecc3,2025-03-09 17:37:37,email_submit,Product
046b8872-f6c8-4276-89ab-bcb97e174be0,2025-03-02 12:03:43,email_submit,Paid
046b8872-f6c8-4276-89ab-bcb97e174be0,2025-03-02 12:03:51,email_submit,Paid
046b8872-f6c8-4276-89ab-bcb97e174be0,2025-03-02 12:03:59,contact_info,Paid
046b8872-f6c8-4276-89ab-bcb97e174be0,2025-03-02 12:04:04,company_size,Paid
046b8872-f6c8-4276-89ab-bcb97e174be0,2025-03-02 12:04:11,industry,Paid
046b8872-f6c8-4276-89ab-bcb97e174be0,2025-03-02 12:04:23,company_info,Paid
046b8872-f6c8-4276-89ab-bcb97e174be0,2025-03-02 12:04:35,set_password,Paid
046b8872-f6c8-4276-89ab-bcb97e174be0,2025-03-02 12:06:30,trial_started,Paid
04a422dd-1854-4095-89ed-1acabd351976,2025-03-04 15:45:12,email_submit,Paid
04a422dd-1854-4095-89ed-1acabd351976,2025-03-04 15:45:22,contact_info,Paid
04a422dd-1854-4095-89ed-1acabd351976,2025-03-04 15:45:34,company_size,Paid
04a422dd-1854-4095-89ed-1acabd351976,2025-03-04 15:45:39,industry,Paid
04a422dd-1854-4095-89ed-1acabd351976,2025-03-04 15:46:05,company_info,Paid
04a422dd-1854-4095-89ed-1acabd351976,2025-03-04 15:46:27,set_password,Paid
04a422dd-1854-4095-89ed-1acabd351976,2025-03-04 15:48:22,trial_started,Paid
